transaction_id,customer_id,branch_name,transaction_type,waiting_time,processing_time,transaction_time,date,sentiment,sentiment_score,review_text,bhs
BPI0823N012,N012,BPI Monumento Branch,transfer,1,1,2,2025-08-23,positive,3.13,"Efficient tellers, minimal wait time. Very pleased.",
BPI0823N011,N011,BPI Robinson Tower Ortigas,transfer,3,2,5,2025-08-23,positive,4.18,No hassle transaction. Staff was accommodating.,
BPI0823B002,B002,BPI Monumento Branch,account service,15,18,33,2025-08-23,neutral,2.48,Service was okay. Nothing special.,
BPI0823N009,N009,BPI Chino Roces Ext. Branch,loan,5,12,17,2025-08-23,neutral,2.88,Overall experience is predictable and meets basic expectations.,
BPI0823B003,B003,BPI E.Rodriguez Welcome Rotonda Branch,withdrawal,1,1,2,2025-08-23,positive,5.0,Mobile check deposit feature saves so much time.,
BPI0823N014,N014,BPI Alabang Madrigal Park,account service,5,7,12,2025-08-23,positive,4.43,Personalized financial advice helped me plan better.,
BPI0823N008,N008,BPI Market Market Branch,encashment,4,4,8,2025-08-23,positive,3.52,"Professional staff, clean environment. Excellent experience.",
BPI0823N007,N007,BPI UP Town Center Branch,account service,9,15,24,2025-08-23,neutral,2.77,"Decent facilities, average customer service. It's okay.",
BPI0823N012,N012,BPI West Avenue Del Monte Branch,withdrawal,2,1,3,2025-08-23,positive,4.3,Love this branch! Super fast service 👍,
BPI0823B005,B005,BPI Makati Main Branch,withdrawal,1,1,2,2025-08-23,positive,3.21,Great branch! Modern facilities and efficient service.,
BPI0823N008,N008,BPI Salcedo Village Branch,deposit,2,2,4,2025-08-23,positive,4.53,Very fast processing. Impressed with the service quality.,
BPI0823B006,B006,BPI Buendia Center Branch,withdrawal,5,4,9,2025-08-23,positive,3.82,Business banking solutions perfectly fit our company needs.,
BPI0823N012,N012,BPI Pasig Mabini Branch,withdrawal,2,1,3,2025-08-23,positive,3.74,Quick business account setup. Got everything done in one visit.,
BPI0823N009,N009,BPI J.P. Rizal San Miguel Branch,deposit,2,1,3,2025-08-23,positive,3.53,Professional and courteous staff,
BPI0823B003,B003,BPI Fort Mckinley Hill Branch,encashment,2,2,4,2025-08-23,positive,3.31,Branch renovation looks modern and welcoming now.,
BPI0823N007,N007,BPI Ermita ,customer service,3,6,9,2025-08-23,neutral,2.6,Branch staff is professional but not particularly memorable.,
BPI0823N013,N013,BPI Capitol Hills Branch,deposit,3,3,6,2025-08-23,positive,3.81,Staff remembered my name. Sweet!,
BPI0823B003,B003,BPI Robinsons Otis Branch,withdrawal,2,2,4,2025-08-23,neutral,2.91,"Not great, not terrible either",
BPI0823N010,N010,BPI Rufino-Esteban Branch,withdrawal,4,3,7,2025-08-23,neutral,2.62,Staff follows procedures but lacks enthusiasm for service.,
BPI0823N012,N012,BPI San Antonio Kamagong Branch,customer service,10,10,20,2025-08-23,positive,3.1,Student account benefits are amazing. No fees at all!,
BPI0823N007,N007,BPI Waltermart North EDSA Branch,withdrawal,4,4,8,2025-08-23,positive,4.23,Credit card application processed same day. Impressive!,
BPI0823B005,B005,BPI Salcedo Tordesillas Branch,withdrawal,2,2,4,2025-08-23,positive,4.56,Drive-thru service is super convenient. Never have to get out.,
BPI0823N013,N013,BPI Ayala Malls Cloverleaf Branch,deposit,6,6,12,2025-08-23,neutral,2.38,Standard banking experience here,
BPI0823B003,B003,BPI Commonwealth Branch,transfer,3,2,5,2025-08-23,positive,4.79,Quick and easy. No complaints!,
BPI0823N011,N011,BPI Pasong Tamo Ext. EDSA Branch,transfer,5,3,8,2025-08-23,positive,4.48,Smooth transaction as always,
BPI0823B002,B002,BPI Balut Tondo Branch,withdrawal,5,5,10,2025-08-23,positive,3.94,Personalized financial advice helped me plan better.,
BPI0823N008,N008,BPI Alfaro Branch,account service,6,7,13,2025-08-23,positive,4.59,Senior citizen benefits are generous and well-designed.,
BPI0823N007,N007,BPI Dela Rosa Paseo Branch,withdrawal,2,2,4,2025-08-23,positive,3.11,Personalized financial advice helped me plan better.,
BPI0823B003,B003,BPI Quezon Avenue Espana Branch,deposit,6,5,11,2025-08-23,neutral,2.32,Staff follows procedures but lacks enthusiasm for service.,
BPI0823N008,N008,BPI Pasig Blvd. Branch,deposit,2,2,4,2025-08-23,positive,3.43,No hassle transaction. Staff was accommodating.,
BPI0823N011,N011,BPI Infinity Branch,deposit,1,1,2,2025-08-23,positive,5.0,Financial planning session was informative and helpful.,
BPI0823N013,N013,BPI San Lorenzo Branch,deposit,7,7,14,2025-08-23,neutral,2.29,"Average branch, typical banking service provided.",
BPI0823N012,N012,BPI Robinson Tower Ortigas,customer service,6,8,14,2025-08-23,positive,4.58,Mortgage team was incredibly helpful throughout the process.,
BPI0823N006,N006,BPI Shangri-La Plaza Branch,customer service,11,15,26,2025-08-23,neutral,2.71,"Branch amenities are basic - coffee, water, comfortable seating.",
BPI0823N009,N009,BPI San Francisco Del Monte Branch,customer service,4,7,11,2025-08-23,positive,4.12,Very fast processing. Impressed with the service quality.,
BPI0823N013,N013,BPI Espana UST Branch,deposit,6,4,10,2025-08-23,positive,3.8,Auto loan rates were the best I found anywhere.,
BPI0823N015,N015,BPI Alabang Madrigal Park,withdrawal,1,1,2,2025-08-23,positive,4.24,Refinancing process was hassle-free with great new rates.,
BPI0823N009,N009,BPI Binondo Rosario Branch,deposit,5,4,9,2025-08-23,positive,3.52,Foreign exchange rates are better than competitors.,
BPI0823B002,B002,BPI Araneta E. Rodriguez Branch,transfer,2,1,3,2025-08-23,positive,3.23,Staff remembered my name and preferences. Personal touch appreciated.,
BPI0823B001,B001,BPI Glorietta Mall Third Level Branch,account service,6,8,14,2025-08-23,positive,4.44,Refinancing process was hassle-free with great new rates.,
BPI0823N014,N014,BPI Pasig Market Avenue Ext. Branch,customer service,12,10,22,2025-08-23,negative,1.53,Staff turnover is high. Always dealing with new people.,
BPI0823N013,N013,BPI Pasong Tamo La Fuerza Branch,withdrawal,1,1,2,2025-08-23,neutral,2.89,"Loan process was by-the-book, no surprises either way.",
BPI0823N012,N012,BPI Kamias EDSA Branch,customer service,10,12,22,2025-08-23,neutral,2.34,Wait times vary greatly depending on day and time.,
BPI0823B003,B003,BPI Mandaluyong Branch,transfer,3,2,5,2025-08-23,positive,5.0,Quick response to account security concerns. Very professional.,
BPI0823N012,N012,BPI Navotas Branch,deposit,2,1,3,2025-08-23,positive,3.27,"Fast tellers, clean bathrooms lol",
BPI0823N013,N013,BPI Remedios Branch,encashment,2,3,5,2025-08-23,positive,4.87,Free ATM usage worldwide saved me hundreds in fees.,
BPI0823N010,N010,BPI Ayala Paseo Branch,transfer,1,1,2,2025-08-23,positive,4.32,Customer loyalty program rewards are actually worthwhile.,
BPI0823B002,B002,BPI Greenbelt 5 Branch,customer service,4,6,10,2025-08-23,neutral,2.87,Customer service resolves issues but takes standard time.,
BPI0823N014,N014,BPI QA Fisher Mall Branch,customer service,9,9,18,2025-08-23,positive,3.14,Loan approval was surprisingly fast. Great rates too!,
BPI0823B004,B004,BPI East Avenue Branch,deposit,2,2,4,2025-08-23,positive,5.0,Auto loan rates were the best I found anywhere.,
BPI0823N011,N011,BPI Ayala Paseo Branch,deposit,4,4,8,2025-08-23,positive,3.65,Business banking solutions perfectly fit our company needs.,
BPI0823N013,N013,BPI Fort Mckinley Hill Branch,encashment,6,4,10,2025-08-23,positive,3.52,Fraud protection caught suspicious activity immediately.,
BPI0823N009,N009,BPI Dian Branch,deposit,2,2,4,2025-08-23,neutral,2.89,Branch hours are typical for banks in this region.,
BPI0823N010,N010,BPI Magallanes South Branch,customer service,5,6,11,2025-08-23,neutral,2.26,It's a bank. Does bank things.,
BPI0823B003,B003,BPI Legaspi Columns Branch,deposit,8,9,17,2025-08-23,positive,3.31,Premium banking services justify the additional fees.,
BPI0823N010,N010,BPI Novaliches Lagro Branch,transfer,2,2,4,2025-08-23,positive,4.6,Branch manager personally handled my complaint. Excellent!,
BPI0823B004,B004,BPI Pateros Branch,withdrawal,1,1,2,2025-08-23,neutral,2.83,Credit card terms are standard for the industry.,
BPI0823N012,N012,BPI Pasig Capitolyo Branch,deposit,5,5,10,2025-08-23,positive,3.72,5 stars! Will definitely return,
BPI0823N009,N009,BPI - One Ayala,deposit,2,3,5,2025-08-23,positive,4.18,Fast and accurate processing. Keep up the good work!,
BPI0823N007,N007,BPI Divisoria Carmen Planas Branch,deposit,1,1,2,2025-08-23,positive,4.99,Staff was patient in explaining loan details. Great service!,
BPI0823N013,N013,BPI Monumento Branch,encashment,9,8,17,2025-08-23,positive,3.53,Best bank in the area. Never had any issues with their service.,
BPI0823N012,N012,BPI T Sora - Visayas Avenue Branch,withdrawal,2,1,3,2025-08-23,positive,5.0,Staff remembered my name and preferences. Personal touch appreciated.,
BPI0823N018,N018,BPI Caloocan Camarin Susano Branch,withdrawal,8,7,15,2025-08-23,positive,4.13,Very fast processing. Impressed with the service quality.,
BPI0823N016,N016,BPI Marulas Branch,account service,6,8,14,2025-08-23,positive,3.21,Financial planning session was informative and helpful.,
BPI0823N009,N009,BPI QC-Sto Domingo Branch,account service,13,18,31,2025-08-23,positive,3.7,Best bank staff ever! Always smiling,
BPI0823N008,N008,BPI Cubao Manhattan Parkview Branch,deposit,1,1,2,2025-08-23,positive,3.02,Student account benefits are amazing. No fees at all!,
BPI0823N008,N008,BPI Corinthian Plaza Branch,customer service,4,7,11,2025-08-23,neutral,2.42,Financial planning services are basic but cover essentials.,
BPI0823B005,B005,BPI Dewey Branch,withdrawal,7,7,14,2025-08-23,positive,3.88,Auto loan rates were the best I found anywhere.,
BPI0823N008,N008,BPI Malabon Rizal Branch,account service,19,17,36,2025-08-23,neutral,2.81,Mortgage rates were competitive when I applied last year.,
BPI0823N007,N007,BPI Robinson Nova Market Branch,customer service,14,11,25,2025-08-23,positive,3.76,Student account benefits are amazing. No fees at all!,
BPI0823N011,N011,BPI Monumento Circle Branch,customer service,3,5,8,2025-08-23,neutral,2.99,"Okay service, could be better. Room for improvement.",
BPI0823N009,N009,BPI BF Resort Las Pinas Branch,encashment,2,3,5,2025-08-23,positive,4.37,Teller was courteous and processed my request quickly.,
BPI0823B006,B006,BPI J.P. Rizal Binakod Branch,deposit,2,2,4,2025-08-23,positive,4.25,Smooth transaction as always,
BPI0823N007,N007,BPI Congressional Avenue Extension Branch,withdrawal,7,5,12,2025-08-23,positive,4.23,Security measures are top-notch. Feel safe banking here.,
BPI0823N010,N010,BPI Aurora Hemady Branch,transfer,3,3,6,2025-08-23,positive,3.39,Investment portfolio performance has been consistently strong.,
BPI0823N010,N010,BPI Alabang Ayala Life Branch,account service,4,8,12,2025-08-23,positive,3.41,Educational workshops on financial literacy were excellent.,
BPI0823N007,N007,BPI Pasig C. Raymundo Branch,deposit,3,3,6,2025-08-23,positive,3.18,Fraud protection caught suspicious activity immediately.,
BPI0823N007,N007,BPI Cubao Aurora Branch,loan,10,13,23,2025-08-23,positive,4.1,Personalized financial advice helped me plan better.,
BPI0823N014,N014,BPI Pasong Tamo La Fuerza Branch,deposit,1,1,2,2025-08-23,positive,4.81,5 stars! Will definitely return,
BPI0823N014,N014,BPI Pasig Buting Branch,customer service,5,8,13,2025-08-23,positive,3.49,Very fast processing. Impressed with the service quality.,
BPI0823B003,B003,BPI Mandaluyong Pioneer Heights,encashment,3,2,5,2025-08-23,positive,3.49,Staff remembered my name. Sweet!,
BPI0823N009,N009,BPI Binondo Plaza Lorenzo Ruiz Branch,withdrawal,7,7,14,2025-08-23,neutral,2.28,Product offerings are standard for mid-sized regional bank.,
BPI0823N010,N010,BPI ABS-CBN Branch,deposit,5,4,9,2025-08-23,positive,4.53,Quick service despite busy day. Thank you for good service.,
BPI0823N009,N009,BPI EDSA Cloverleaf Branch,withdrawal,1,1,2,2025-08-23,neutral,2.86,"Okay service, could be better. Room for improvement.",
BPI0823B003,B003,BPI Kamias Anonas Branch,deposit,10,6,16,2025-08-23,neutral,2.64,Standard banking experience here,
BPI0823N014,N014,BPI Navotas M. Naval Branch,deposit,5,6,11,2025-08-23,neutral,2.6,Average customer service. Staff was polite but busy.,
BPI0823N011,N011,BPI Congressional Avenue Branch,encashment,2,3,5,2025-08-23,positive,4.69,Quick and easy. No complaints!,
BPI0823N011,N011,BPI Plaza Cervantes Branch,withdrawal,6,5,11,2025-08-23,positive,3.24,Love this branch! Super fast service 👍,
BPI0823N008,N008,BPI Marikina Gil Fernando Branch,withdrawal,2,1,3,2025-08-23,neutral,2.71,Product offerings are standard for mid-sized regional bank.,
BPI0823N006,N006,BPI Malabon San Bartolome Branch,encashment,8,7,15,2025-08-23,positive,4.47,Professional and courteous staff,
BPI0823N009,N009,BPI Macapagal Meridian Park Branch,deposit,3,3,6,2025-08-23,neutral,2.65,Regular bank experience. No major issues encountered.,
BPI0823B002,B002,BPI Tayuman Branch,encashment,7,5,12,2025-08-23,positive,4.5,"Great location, helpful people",
BPI0823N011,N011,BPI Zapote,encashment,9,9,18,2025-08-23,positive,3.27,Home loan pre-approval process was smooth and transparent.,
BPI0823N010,N010,BPI Navotas North Bay Branch,deposit,2,1,3,2025-08-23,positive,4.52,Interest rates are competitive. Happy with my savings account.,
BPI0823N008,N008,BPI Las Pinas Branch,withdrawal,1,1,2,2025-08-23,positive,3.43,Wonderful experience! Staff made banking easy and convenient.,
BPI0823N004,N004,BPI Ayala Malls Manila Bay Branch,transfer,5,4,9,2025-08-23,positive,4.23,Trust and estate planning services are comprehensive.,
BPI0823B001,B001,BPI Caloocan Branch,deposit,1,2,3,2025-08-23,positive,5.0,Modern branch with excellent customer service standards.,
BPI0823N010,N010,BPI Novaliches Sarmiento Branch,loan,32,30,62,2025-08-23,negative,1.69,Very long waiting time. Poor queue management system.,
BPI0823N014,N014,BPI Forbes Park Branch,withdrawal,2,2,4,2025-08-23,positive,5.0,Branch renovation looks modern and welcoming now.,
BPI0823N014,N014,BPI UN Avenue Branch,encashment,2,2,4,2025-08-23,neutral,2.95,Account statements are clear and easy to understand.,
BPI0823N017,N017,BPI Glorietta Mall Ground Level Branch,withdrawal,1,1,2,2025-08-23,positive,3.21,"Fast transaction, friendly staff. Will come back again.",
BPI0823N005,N005,BPI Ayala Malls Manila Bay Branch,deposit,2,1,3,2025-08-23,positive,3.19,Friendly faces everywhere,
BPI0823N012,N012,BPI Plaza Cervantes Branch,withdrawal,2,1,3,2025-08-23,positive,3.35,Investment portfolio performance has been consistently strong.,
BPI0823N009,N009,BPI Tandang Sora Branch,transfer,5,5,10,2025-08-23,positive,3.38,Branch renovation looks modern and welcoming now.,
BPI0823B005,B005,BPI Old Sta. Mesa,encashment,7,7,14,2025-08-23,neutral,2.73,Standard banking service. Met basic expectations.,
BPI0823N011,N011,BPI Novaliches Sarmiento Branch,deposit,2,2,4,2025-08-23,neutral,2.28,Standard banking service. Met basic expectations.,
BPI0823B005,B005,BPI Retiro Mayon Branch,encashment,3,3,6,2025-08-23,neutral,2.3,Acceptable service level. Staff was professional enough.,
BPI0823N010,N010,BPI Binondo Plaza Lorenzo Ruiz Branch,deposit,9,7,16,2025-08-23,positive,3.77,Senior citizen benefits are generous and well-designed.,
BPI0823N009,N009,BPI Taytay Highway Branch,customer service,4,5,9,2025-08-23,positive,4.19,Corporate banking team understands our business needs perfectly.,
BPI0823N014,N014,BPI Buendia Pasong Tamo Branch,withdrawal,5,4,9,2025-08-23,neutral,2.86,"Not great, not terrible either",
BPI0823N008,N008,BPI Fairview Branch ,withdrawal,4,3,7,2025-08-23,positive,4.55,Amazing customer service today,
BPI0823N014,N014,BPI J.P. Rizal Binakod Branch,withdrawal,3,2,5,2025-08-23,positive,4.1,Modern branch with excellent customer service standards.,
BPI0823N012,N012,BPI QC West Triangle Branch,withdrawal,1,1,2,2025-08-23,positive,5.0,Staff was patient in explaining loan details. Great service!,
BPI0823N009,N009,BPI St. Luke Branch,withdrawal,1,1,2,2025-08-23,positive,3.2,Very efficient branch. No long waiting time today.,
BPI0823N012,N012,BPI Pandacan West Zamora Branch ATM,encashment,2,2,4,2025-08-23,positive,4.41,"Great location, helpful people",
BPI0823N011,N011,BPI GLOBE BGC Branch,withdrawal,2,2,4,2025-08-23,positive,4.53,ATM worked perfectly fine,
BPI0823B004,B004,BPI Quezon Avenue Espana Branch,deposit,2,2,4,2025-08-23,neutral,2.97,Regular branch. No surprises.,
BPI0823N014,N014,BPI Alabang Hills Branch,deposit,3,1,4,2025-08-23,positive,3.34,Mortgage team was incredibly helpful throughout the process.,
BPI0823N010,N010,BPI Trinoma Branch,loan,6,10,16,2025-08-23,neutral,2.62,Support team is polite and follows standard procedures.,
BPI0823B002,B002,BPI Comembo Branch,deposit,2,3,5,2025-08-23,positive,3.15,Debt consolidation loan helped me get back on track.,
BPI0823N015,N015,BPI Julia Vargas Branch,deposit,1,1,2,2025-08-23,neutral,2.75,Systems work reliably most of the time with occasional issues.,
BPI0823N011,N011,BPI Commonwealth Branch,withdrawal,2,1,3,2025-08-23,positive,4.11,Credit card application processed same day. Impressive!,
BPI0823B002,B002,BPI Boni Avenue Branch,encashment,9,7,16,2025-08-23,positive,3.24,"Fast transaction, friendly staff. Will come back again.",
BPI0823N012,N012,BPI Commonwealth Branch,encashment,5,5,10,2025-08-23,neutral,2.77,Meh. It's fine for basic stuff,
BPI0823B002,B002,BPI Ayala Malls the 30th Branch,withdrawal,4,3,7,2025-08-23,positive,5.0,Love this branch! Super fast service 👍,
BPI0823N007,N007,BPI Ayala 6750 Branch,deposit,1,2,3,2025-08-23,neutral,2.89,Online banking works fine most of the time.,
BPI0823B004,B004,BPI Pasig Mabini Branch,withdrawal,2,1,3,2025-08-23,positive,3.56,Refinancing process was hassle-free with great new rates.,
